dia,SDDP_FilaIni,SDDP_AdmIn,SDDP_Wproc,SDDP_Proc,SDDP_FilaFim,SDDP_Spill,SDDP_Ocioso,SDDP_AdmOut,P_-10_FilaIni,P_-10_AdmIn,P_-10_Wproc,P_-10_Proc,P_-10_FilaFim,P_-10_Spill,P_-10_Ocioso,P_-10_AdmOut,P_-5_FilaIni,P_-5_AdmIn,P_-5_Wproc,P_-5_Proc,P_-5_FilaFim,P_-5_Spill,P_-5_Ocioso,P_-5_AdmOut,P_0_FilaIni,P_0_AdmIn,P_0_Wproc,P_0_Proc,P_0_FilaFim,P_0_Spill,P_0_Ocioso,P_0_AdmOut,P_+5_FilaIni,P_+5_AdmIn,P_+5_Wproc,P_+5_Proc,P_+5_FilaFim,P_+5_Spill,P_+5_Ocioso,P_+5_AdmOut,P_+10_FilaIni,P_+10_AdmIn,P_+10_Wproc,P_+10_Proc,P_+10_FilaFim,P_+10_Spill,P_+10_Ocioso,P_+10_AdmOut
11,1297.9999999987417,1546.0000000002713,1217.0,1217.0,1626.9999999990132,426.9999999990132,0.0,1217.000000000078,0.0,1780.2953379309604,2081.97,1780.2953379309604,0.0,0.0,301.6746620690394,1780.2953379309604,43.66771034412295,1879.2006344826802,2081.97,1922.8683448268032,0.0,0.0,159.1016551731966,1879.2006344826802,933.8153793096035,1978.1059310344003,2081.97,2081.97,829.951310344004,0.0,0.0,1978.1059310344003,1823.9630482750867,2077.0112275861206,2081.97,2081.97,1819.0042758612076,619.0042758612076,0.0,2077.0112275861206,2714.110717240564,2175.9165241378405,2081.97,2081.97,2808.0572413784043,1608.0572413784043,0.0,2175.9165241378405
12,1626.9999999990132,1217.000000000078,2630.0,2630.0,213.99999999909141,0.0,0.0,2630.000000000066,0.0,1780.2953379309604,2092.561,1780.2953379309604,0.0,0.0,312.26566206903976,1780.2953379309604,0.0,1879.2006344826802,2092.561,1879.2006344826802,0.0,0.0,213.3603655173199,1879.2006344826802,829.951310344004,1978.1059310344003,2092.561,2092.561,715.4962413784042,0.0,0.0,1978.1059310344003,1819.0042758612076,2077.0112275861206,2092.561,2092.561,1803.454503447328,603.4545034473281,0.0,2077.0112275861206,2808.0572413784043,2175.9165241378405,2092.561,2092.561,2891.4127655162442,1691.4127655162442,0.0,2175.9165241378405
13,213.99999999909141,2630.000000000066,1053.0,1053.0,1790.9999999991574,590.9999999991574,-0.0,1052.9999999998604,0.0,1780.2953379309604,2062.657,1780.2953379309604,0.0,0.0,282.36166206903977,1780.2953379309604,0.0,1879.2006344826802,2062.657,1879.2006344826802,0.0,0.0,183.4563655173199,1879.2006344826802,715.4962413784042,1978.1059310344003,2062.657,2062.657,630.9451724128044,0.0,0.0,1978.1059310344003,1803.454503447328,2077.0112275861206,2062.657,2062.657,1817.8087310334486,617.8087310334486,0.0,2077.0112275861206,2891.4127655162442,2175.9165241378405,2062.657,2062.657,3004.672289654084,1804.6722896540841,0.0,2175.9165241378405
14,1790.9999999991574,1052.9999999998604,2006.0,2006.0,837.9999999990177,0.0,-0.0,2005.9999999997317,0.0,1780.2953379309604,2133.299,1780.2953379309604,0.0,0.0,353.0036620690396,1780.2953379309604,0.0,1879.2006344826802,2133.299,1879.2006344826802,0.0,0.0,254.09836551731973,1879.2006344826802,630.9451724128044,1978.1059310344003,2133.299,2133.299,475.7521034472047,0.0,0.0,1978.1059310344003,1817.8087310334486,2077.0112275861206,2133.299,2133.299,1761.5209586195692,561.5209586195692,0.0,2077.0112275861206,3004.672289654084,2175.9165241378405,2133.299,2133.299,3047.2898137919246,1847.2898137919246,0.0,2175.9165241378405
15,837.9999999990177,2005.9999999997317,2137.0,2137.0,706.9999999987494,0.0,0.0,2137.000000000438,0.0,1780.2953379309604,2074.289,1780.2953379309604,0.0,0.0,293.99366206903983,1780.2953379309604,0.0,1879.2006344826802,2074.289,1879.2006344826802,0.0,0.0,195.08836551731997,1879.2006344826802,475.7521034472047,1978.1059310344003,2074.289,2074.289,379.56903448160483,0.0,0.0,1978.1059310344003,1761.5209586195692,2077.0112275861206,2074.289,2074.289,1764.2431862056897,564.2431862056897,0.0,2077.0112275861206,3047.2898137919246,2175.9165241378405,2074.289,2074.289,3148.917337929765,1948.917337929765,0.0,2175.9165241378405
16,706.9999999987494,2137.000000000438,1743.0,1743.0,1100.9999999991874,0.0,0.0,1743.0000000000832,0.0,1780.2953379309604,2148.221,1780.2953379309604,0.0,0.0,367.9256620690396,1780.2953379309604,0.0,1879.2006344826802,2148.221,1879.2006344826802,0.0,0.0,269.02036551731976,1879.2006344826802,379.56903448160483,1978.1059310344003,2148.221,2148.221,209.45396551600516,0.0,0.0,1978.1059310344003,1764.2431862056897,2077.0112275861206,2148.221,2148.221,1693.0334137918103,493.0334137918103,0.0,2077.0112275861206,3148.917337929765,2175.9165241378405,2148.221,2148.221,3176.612862067606,1976.6128620676059,0.0,2175.9165241378405
17,1100.9999999991874,1743.0000000000832,1086.0,1086.0,1757.9999999992706,557.9999999992706,-0.0,1086.0000000000214,0.0,1780.2953379309604,2106.461,1780.2953379309604,0.0,0.0,326.1656620690394,1780.2953379309604,0.0,1879.2006344826802,2106.461,1879.2006344826802,0.0,0.0,227.26036551731954,1879.2006344826802,209.45396551600516,1978.1059310344003,2106.461,2106.461,81.0988965504057,0.0,0.0,1978.1059310344003,1693.0334137918103,2077.0112275861206,2106.461,2106.461,1663.5836413779311,463.58364137793114,0.0,2077.0112275861206,3176.612862067606,2175.9165241378405,2106.461,2106.461,3246.068386205446,2046.0683862054461,0.0,2175.9165241378405
18,1757.9999999992706,1086.0000000000214,2105.0,2105.0,738.999999999292,0.0,0.0,2105.000000000273,0.0,1780.2953379309604,2064.052,1780.2953379309604,0.0,0.0,283.75666206903975,1780.2953379309604,0.0,1879.2006344826802,2064.052,1879.2006344826802,0.0,0.0,184.8513655173199,1879.2006344826802,81.0988965504057,1978.1059310344003,2064.052,2059.204827584806,0.0,0.0,4.847172415194109,1978.1059310344003,1663.5836413779311,2077.0112275861206,2064.052,2064.052,1676.5428689640516,476.54286896405165,0.0,2077.0112275861206,3246.068386205446,2175.9165241378405,2064.052,2064.052,3357.932910343286,2157.932910343286,0.0,2175.9165241378405
19,738.999999999292,2105.000000000273,2105.0,2105.0,738.9999999995648,0.0,-0.0,2104.9999999998254,0.0,1780.2953379309604,2075.884,1780.2953379309604,0.0,0.0,295.58866206903963,1780.2953379309604,0.0,1879.2006344826802,2075.884,1879.2006344826802,0.0,0.0,196.68336551731977,1879.2006344826802,0.0,1978.1059310344003,2075.884,1978.1059310344003,0.0,0.0,97.77806896559969,1978.1059310344003,1676.5428689640516,2077.0112275861206,2075.884,2075.884,1677.6700965501723,477.6700965501723,0.0,2077.0112275861206,3357.932910343286,2175.9165241378405,2075.884,2075.884,3457.965434481126,2257.965434481126,0.0,2175.9165241378405
20,738.9999999995648,2104.9999999998254,1217.0,1217.0,1626.9999999993902,426.9999999993902,-0.0,1217.0000000000705,0.0,1780.2953379309604,2100.938,1780.2953379309604,0.0,0.0,320.6426620690397,1780.2953379309604,0.0,1879.2006344826802,2100.938,1879.2006344826802,0.0,0.0,221.73736551731986,1879.2006344826802,0.0,1978.1059310344003,2100.938,1978.1059310344003,0.0,0.0,122.83206896559977,1978.1059310344003,1677.6700965501723,2077.0112275861206,2100.938,2100.938,1653.7433241362928,453.7433241362928,0.0,2077.0112275861206,3457.965434481126,2175.9165241378405,2100.938,2100.938,3532.9439586189665,2332.9439586189665,0.0,2175.9165241378405
